Date,SPY,SSO,UPRO
2007-12-13,105.34918212890625,4.799605846405029,
2007-12-14,104.01351928710938,4.660206317901611,
2007-12-17,102.52930450439453,4.511693477630615,
2007-12-18,103.1017837524414,4.569061279296875,
2007-12-19,103.1017837524414,4.57603120803833,
2007-12-20,103.75198364257812,4.620222568511963,
2007-12-21,105.24763488769531,4.772008419036865,
2007-12-24,106.02913665771484,4.847622394561768,
2007-12-26,106.25650024414062,4.844822406768799,
2007-12-27,104.92072296142578,4.7188005447387695,
2007-12-28,104.65787506103516,4.706477165222168,
2007-12-31,103.88341522216797,4.637587547302246,
2008-01-02,102.97398376464844,4.5406904220581055,
2008-01-03,102.92422485351562,4.5390095710754395,
2008-01-04,100.40190887451172,4.32393217086792,
2008-01-07,100.3166732788086,4.31273078918457,
2008-01-08,98.69672393798828,4.164304733276367,
2008-01-09,99.73401641845703,4.257840633392334,
2008-01-10,100.38774871826172,4.32393217086792,
2008-01-11,99.57775115966797,4.243280410766602,
2008-01-14,100.38060760498047,4.3177714347839355,
2008-01-15,98.1709213256836,4.114458084106445,
2008-01-16,97.32540893554688,4.060127258300781,
2008-01-17,94.80311584472656,3.834970235824585,
2008-01-18,93.82974243164062,3.7565579414367676,
2008-01-22,92.87764739990234,3.6753430366516113,
2008-01-23,95.10862731933594,3.862975835800171,
2008-01-24,95.91155242919922,3.9206655025482178,
2008-01-25,94.52601623535156,3.7957637310028076,
2008-01-28,96.08916473388672,3.934669017791748,
2008-01-29,96.565185546875,3.960430860519409,
2008-01-30,95.85466766357422,3.910583019256592,
2008-01-31,97.6025161743164,4.041084289550781,
2008-02-01,99.17276000976562,4.17158842086792,
2008-02-04,97.92224884033203,4.070208549499512,
2008-02-05,95.30046844482422,3.8534536361694336,
2008-02-06,94.53313446044922,3.7834413051605225,
2008-02-07,95.15840148925781,3.8405704498291016,
2008-02-08,94.54733276367188,3.780639886856079,
2008-02-11,95.03050231933594,3.8198466300964355,
2008-02-12,95.91155242919922,3.903862237930298,
2008-02-13,96.89202117919922,3.9772348403930664,
2008-02-14,96.03938293457031,3.887058973312378,
2008-02-15,96.01812744140625,3.903301954269409,
2008-02-19,96.28809356689453,3.9374680519104004,
2008-02-20,96.57228088378906,3.9419472217559814,
2008-02-21,95.76944732666016,3.8730568885803223,
2008-02-22,96.35913848876953,3.9318668842315674,
2008-02-25,97.57406616210938,4.027082443237305,
2008-02-26,98.30592346191406,4.0746893882751465,
2008-02-27,98.20645904541016,4.06796932220459,
2008-02-28,97.24727630615234,3.981714963912964,
2008-02-29,95.08023071289062,3.822087049484253,
2008-03-03,94.85287475585938,3.781200408935547,
2008-03-04,94.4905014038086,3.766077995300293,
2008-03-05,95.08731842041016,3.8136870861053467,
2008-03-06,93.11923217773438,3.6512601375579834,
2008-03-07,92.16004943847656,3.584047555923462,
2008-03-10,90.94506072998047,3.4798696041107178,
2008-03-11,94.21340942382812,3.7408738136291504,
2008-03-12,93.33238983154297,3.671983003616333,
2008-03-13,93.53843688964844,3.6854248046875,
2008-03-14,92.08898162841797,3.569483757019043,
2008-03-17,91.1582260131836,3.4910728931427,
2008-03-18,94.94524383544922,3.780081033706665,
2008-03-19,92.59343719482422,3.585167407989502,
2008-03-20,94.30856323242188,3.7190301418304443,
2008-03-24,96.19357299804688,3.878099203109741,
2008-03-25,96.2863998413086,3.8778176307678223,
2008-03-26,95.10823059082031,3.778458595275879,
2008-03-27,94.80833435058594,3.7554426193237305,
2008-03-28,93.90153503417969,3.6830286979675293,
2008-03-31,94.22996520996094,3.704920530319214,
2008-04-01,97.54307556152344,3.9603359699249268,
2008-04-02,97.6073226928711,3.9839110374450684,
2008-04-03,97.85010528564453,4.004122734069824,
2008-04-04,97.74300384521484,3.9906485080718994,
2008-04-07,97.7929458618164,3.985595226287842,
2008-04-08,97.6930160522461,3.9811055660247803,
2008-04-09,96.98615264892578,3.9187963008880615,
2008-04-10,97.12178802490234,3.937882423400879,
2008-04-11,95.2367935180664,3.784632444381714,
2008-04-14,94.91543579101562,3.749828815460205,
2008-04-15,95.1368179321289,3.7840709686279297,
2008-04-16,97.71446228027344,3.9749317169189453,
2008-04-17,97.85724639892578,3.978860378265381,
2008-04-18,98.8782958984375,4.07316780090332,
2008-04-21,98.92827606201172,4.079902648925781,
2008-04-22,98.49270629882812,4.038364410400391,
2008-04-23,98.33563232421875,4.024332046508789,
2008-04-24,98.76406860351562,4.056325435638428,
2008-04-25,99.67801666259766,4.127617835998535,
2008-04-28,99.69944763183594,4.130984783172607,
2008-04-29,99.30670928955078,4.093937873840332,
2008-04-30,98.7212142944336,4.051273345947266,
2008-05-01,100.76331329345703,4.214066982269287,
2008-05-02,101.04179382324219,4.235395908355713,
2008-05-05,100.55626678466797,4.206207752227783,
2008-05-06,101.42735290527344,4.269641876220703,
2008-05-07,99.6208724975586,4.114705562591553,
2008-05-08,99.36384582519531,4.101796627044678,
2008-05-09,99.17820739746094,4.079902648925781,
2008-05-12,100.29210662841797,4.180386066436768,
2008-05-13,100.30638122558594,4.182631492614746,
2008-05-14,100.51343536376953,4.204525470733643,
2008-05-15,101.77010345458984,4.299393177032471,
2008-05-16,101.86292266845703,4.309494972229004,
2008-05-19,102.1413803100586,4.322408199310303,
2008-05-20,101.31314086914062,4.254481792449951,
2008-05-21,99.5994644165039,4.109095096588135,
2008-05-22,99.61376953125,4.109095096588135,
2008-05-23,98.27852630615234,4.007489204406738,
2008-05-27,99.00682830810547,4.056887149810791,
2008-05-28,99.46380615234375,4.104602813720703,
2008-05-29,99.96363067626953,4.139406681060791,
2008-05-30,100.21353912353516,4.146704196929932,
2008-06-02,99.17820739746094,4.059132099151611,
2008-06-03,98.59984588623047,4.030503749847412,
2008-06-04,98.54984283447266,4.0153489112854,
2008-06-05,100.52051544189453,4.180386066436768,
2008-06-06,97.31455993652344,3.9148671627044678,
2008-06-09,97.55020141601562,3.939005136489868,
2008-06-10,97.06462860107422,3.8890438079833984,
2008-06-11,95.6366195678711,3.777895927429199,
2008-06-12,96.00077819824219,3.8059639930725098,
2008-06-13,97.21463012695312,3.90027117729187,
2008-06-16,97.271728515625,3.906444549560547,
2008-06-17,96.80046844482422,3.86209774017334,
2008-06-18,95.85798645019531,3.776773691177368,
2008-06-19,95.97933197021484,3.7952990531921387,
2008-06-20,94.42146301269531,3.667872667312622,
2008-06-23,94.32814025878906,3.6560842990875244,
2008-06-24,94.14159393310547,3.6484243869781494,
2008-06-25,94.58650207519531,3.6833434104919434,
2008-06-26,92.01747131347656,3.4738311767578125,
2008-06-27,91.51516723632812,3.441728353500366,
2008-06-30,91.83812713623047,3.471578598022461,
2008-07-01,92.1251449584961,3.4862217903137207,
2008-07-02,90.54643249511719,3.3600642681121826,
2008-07-03,90.63972473144531,3.3690764904022217,
2008-07-07,89.71400451660156,3.2986743450164795,
2008-07-08,91.30706787109375,3.418638229370117,
2008-07-09,89.5489730834961,3.282341718673706,
2008-07-10,89.91494750976562,3.3262722492218018,
2008-07-11,88.86725616455078,3.2451703548431396,
2008-07-14,88.06353759765625,3.1747701168060303,
2008-07-15,86.82209777832031,3.0897274017333984,
2008-07-16,88.953369140625,3.272204637527466,
2008-07-17,89.8431625366211,3.3014917373657227,
2008-07-18,90.40291595458984,3.3437321186065674,
2008-07-21,90.45313262939453,3.3600642681121826,
2008-07-22,91.4792709350586,3.4299018383026123,
2008-07-23,91.97440338134766,3.4603145122528076,
2008-07-24,90.06562042236328,3.304870128631592,
2008-07-25,90.04407501220703,3.317261219024658,
2008-07-28,88.72373962402344,3.211379051208496,
2008-07-29,90.61815643310547,3.3521788120269775,
2008-07-30,92.2327651977539,3.4743945598602295,
2008-07-31,91.01288604736328,3.3831560611724854,
2008-08-01,90.53206634521484,3.3476734161376953,
