date,usd_per_eur,usd_per_gbp,usd_per_jpy
1976-09-01,,1.775,0.0034610459280794655
1976-09-02,,1.773,0.003464043231259526
1976-09-03,,1.7725,0.0034749973937519547
1976-09-06,,,
1976-09-07,,1.7712,0.0034749973937519547
1976-09-08,,1.7715,0.003477051460361613
1976-09-09,,1.748,0.0034960145434205004
1976-09-10,,1.753,0.0034850491391928626
1976-09-13,,1.748,0.003488940060009769
1976-09-14,,1.7395,0.003490035947370258
1976-09-15,,1.7341,0.0034950370473927025
1976-09-16,,1.7392,0.003487966515521451
1976-09-17,,1.734,0.0034810457061301217
1976-09-20,,1.7222,0.003482985615269409
1976-09-21,,1.716,0.0034719811124227485
1976-09-22,,1.716,0.003482985615269409
1976-09-23,,1.7107,0.0034749973937519547
1976-09-24,,1.7054,0.0034740316136876843
1976-09-27,,1.6795,0.003477051460361613
1976-09-28,,1.636,0.0034780189204229274
1976-09-29,,1.6665,0.0034749973937519547
1976-09-30,,1.66,0.0034860210555671756
1976-10-01,,1.666,0.003482985615269409
1976-10-04,,1.6705,0.0034810457061301217
1976-10-05,,1.6635,0.0034789869190091846
1976-10-06,,1.6515,0.0034719811124227485
1976-10-07,,1.6645,0.0034710170079833387
1976-10-08,,1.662,0.0034629636042525194
1976-10-11,,,
1976-10-12,,1.6535,0.003449941350997033
1976-10-13,,1.6541,0.003444000551040088
1976-10-14,,1.639,0.00342102562348192
1976-10-15,,1.65,0.0034129692832764505
1976-10-18,,1.6547,0.0034190371991247265
1976-10-19,,1.6477,0.0034219621530985865
1976-10-20,,1.6463,0.0034230163620182106
1976-10-21,,1.6465,0.0034160005465600873
1976-10-22,,1.6482,0.003404950798460962
1976-10-25,,1.595,0.0034090134315129202
1976-10-26,,1.604,0.0034040235558430065
1976-10-27,,1.583,0.003410990210458096
1976-10-28,,1.5665,0.003405994550408719
1976-10-29,,1.588,0.003396969902846661
1976-11-01,,1.5875,0.00337997701615629
1976-11-02,,,
1976-11-03,,1.6075,0.0033879929529746573
1976-11-04,,1.625,0.0033860427318592764
1976-11-05,,1.625,0.003389945421878708
1976-11-08,,1.6155,0.0034040235558430065
1976-11-09,,1.6282,0.003398008766862618
1976-11-10,,1.6333,0.003396969902846661
1976-11-11,,,
1976-11-12,,1.628,0.0033939723051859896
1976-11-15,,1.64,0.0033930510314875133
1976-11-16,,1.6427,0.0033879929529746573
1976-11-17,,1.6645,0.0033890263327346053
1976-11-18,,1.665,0.0033879929529746573
1976-11-19,,1.679,0.0033850111705368627
1976-11-22,,1.646,0.0033890263327346053
1976-11-23,,1.6435,0.0033850111705368627
1976-11-24,,1.6475,0.0033850111705368627
1976-11-25,,,
1976-11-26,,1.646,0.003383980237555413
1976-11-29,,1.6484,0.003382034632034632
1976-11-30,,1.651,0.0033659833720421422
1976-12-01,,1.6623,0.0033680239803307397
1976-12-02,,1.6635,0.003369045212586753
1976-12-03,,1.6627,0.003356943838329585
1976-12-06,,1.6567,0.003371998920960345
1976-12-07,,1.671,0.003374046831770025
1976-12-08,,1.6705,0.003374957813027337
1976-12-09,,1.67,0.003381005511038983
1976-12-10,,1.6695,0.003392015196228079
1976-12-13,,1.6835,0.0033930510314875133
1976-12-14,,1.675,0.0033860427318592764
1976-12-15,,1.6675,0.0033930510314875133
1976-12-16,,1.663,0.003383980237555413
1976-12-17,,1.671,0.0033939723051859896
1976-12-20,,1.681,0.003405994550408719
1976-12-21,,1.679,0.0034020548411240388
1976-12-22,,1.6852,0.0034029810113659566
1976-12-23,,1.6845,0.003407967828783696
1976-12-24,,1.6895,0.0034070389424551125
1976-12-27,,1.694,0.00342102562348192
1976-12-28,,1.697,0.0034230163620182106
1976-12-29,,1.706,0.0034140179577344574
1976-12-30,,1.6995,0.0034129692832764505
1976-12-31,,1.701,0.0034120376688958646
1977-01-03,,1.704,0.0034190371991247265
1977-01-04,,1.7085,0.0034279446044151924
1977-01-05,,1.7107,0.00342102562348192
1977-01-06,,1.7055,0.0034140179577344574
1977-01-07,,1.706,0.0034149506539630503
1977-01-10,,1.7087,0.0034190371991247265
1977-01-11,,1.7077,0.0034190371991247265
1977-01-12,,1.7065,0.0034199726402188786
1977-01-13,,1.711,0.0034179854393820283
1977-01-14,,1.7108,0.003423953982058481
1977-01-17,,1.7138,0.0034279446044151924
1977-01-18,,1.7155,0.0034339480100271285
1977-01-19,,1.7185,0.003453038674033149
1977-01-20,,1.7165,0.0034449497037343257
1977-01-21,,1.7162,0.003443051921222972
1977-01-24,,1.7188,0.003446968391299852
1977-01-25,,1.7195,0.003456977909911156
1977-01-26,,1.7184,0.003470053438822958
1977-01-27,,1.7162,0.003459010722933241
1977-01-28,,1.713,0.0034539928156949434
1977-01-31,,1.715,0.003467045730333183
1977-02-01,,1.7153,0.0034719811124227485
1977-02-02,,1.716,0.0034689700627883583
1977-02-03,,1.7133,0.003468007629616785
1977-02-04,,1.7147,0.0034710170079833387
1977-02-07,,1.7145,0.0034729457525873447
1977-02-08,,1.7157,0.003482985615269409
1977-02-09,,1.7177,0.003496992586375717
1977-02-10,,1.7158,0.0035010328046773797
1977-02-11,,1.7123,0.0035080333964779345
1977-02-14,,1.6969,0.0035500017750008874
1977-02-15,,1.7035,0.003521994857887507
1977-02-16,,1.7066,0.0035239806885858267
1977-02-17,,1.7054,0.003533943527582429
1977-02-18,,1.7043,0.0035279590756747223
1977-02-21,,,
1977-02-22,,1.7072,0.0035289550764018773
1977-02-23,,1.7077,0.0035279590756747223
1977-02-24,,1.7079,0.003526963637004903
1977-02-25,,1.7085,0.003545973547037339
1977-02-28,,1.713,0.003535942859163396
1977-03-01,,1.7132,0.003539948316754575
1977-03-02,,1.7144,0.0035520193229851174
1977-03-03,,1.7136,0.0035550499484517757
1977-03-04,,1.7145,0.003544967918040342
1977-03-07,,1.7171,0.003546979746745646
1977-03-08,,1.7175,0.003544967918040342
1977-03-09,,1.7181,0.003541954450465767
1977-03-10,,1.7158,0.003545973547037339
1977-03-11,,1.718,0.003545973547037339
1977-03-14,,1.7192,0.0035560613064969243
1977-03-15,,1.719,0.0035520193229851174
1977-03-16,,1.7193,0.0035479865176512326
1977-03-17,,1.7189,0.0035500017750008874
1977-03-18,,1.7168,0.0035609999287800017
1977-03-21,,1.7173,0.003582945180938731
1977-03-22,,1.7164,0.0035850003585000357
1977-03-23,,1.718,0.0036069831193190015
1977-03-24,,1.7178,0.003591051100657162
1977-03-25,,1.7175,0.0035929864903707963
1977-03-28,,1.7183,0.003612064294744446
1977-03-29,,1.7191,0.0036149369193507574
1977-03-30,,1.7206,0.0036069831193190015
1977-03-31,,1.72,0.0036029544226265538
1977-04-01,,1.7194,0.003620958105514719
1977-04-04,,1.7198,0.0036409976333515387
1977-04-05,,1.7197,0.003663003663003663
1977-04-06,,1.7188,0.0036600541688016977
1977-04-07,,1.7187,0.003654970760233918
1977-04-08,,1.7183,0.0036600541688016977
1977-04-11,,1.7185,0.0036859565057132324
1977-04-12,,1.7191,0.0036939898784677334
1977-04-13,,1.7196,0.00366905155017428
1977-04-14,,1.7182,0.0036580458718952335
1977-04-15,,1.718,0.003652034183039953
1977-04-18,,1.7194,0.0036320052300875317
1977-04-19,,1.7191,0.003625947278726567
1977-04-20,,1.7196,0.0035870578951144273
1977-04-21,,1.7192,0.003612064294744446
1977-04-22,,1.7182,0.0035999712002303987
1977-04-25,,1.7188,0.0035969929139239598
1977-04-26,,1.7191,0.0035929864903707963
1977-04-27,,1.7198,0.0035969929139239598
1977-04-28,,1.7192,0.0036089357248547406
1977-04-29,,1.7192,0.0035999712002303987
1977-05-02,,1.7195,0.0035969929139239598
1977-05-03,,1.7194,0.00359505320678746
1977-05-04,,1.7196,0.0036140224069389233
1977-05-05,,1.7186,0.003623976226715953
1977-05-06,,1.7181,0.003612064294744446
1977-05-09,,1.7189,0.0035969929139239598
1977-05-10,,1.719,0.0036039932244927375
1977-05-11,,1.7196,0.0035980282805022847
1977-05-12,,1.7189,0.0035969929139239598
1977-05-13,,1.7187,0.0036020459621064764
1977-05-16,,1.7188,0.0036010082823190494
1977-05-17,,1.7187,0.0036029544226265538
1977-05-18,,1.7185,0.003605032625545261
1977-05-19,,1.7178,0.0036104993320576232
1977-05-20,,1.7174,0.0036069831193190015
1977-05-23,,1.7172,0.0036029544226265538
1977-05-24,,1.7165,0.0035999712002303987
1977-05-25,,1.7193,0.003605032625545261
1977-05-26,,1.7171,0.003608545034642032
1977-05-27,,1.7168,0.0036064627813040973
1977-05-30,,,
1977-05-31,,1.7191,0.0036064627813040973
1977-06-01,,1.719,0.0036059425933939134
1977-06-02,,1.7169,0.0036159826432833123
1977-06-03,,1.7177,0.003619516432604604
1977-06-06,,1.7182,0.0036339850279816844
1977-06-07,,1.7185,0.003628973726230222
1977-06-08,,1.7184,0.003644049267546097
1977-06-09,,1.7182,0.0036529680365296802
1977-06-10,,1.7186,0.0036540358826323673
1977-06-13,,1.7193,0.0036790405062359735
1977-06-14,,1.7192,0.003672015569346014
1977-06-15,,1.7196,0.0036659579148031383
1977-06-16,,1.7192,0.003670532961385993
1977-06-17,,1.7194,0.003667033370003667
1977-06-20,,1.7196,0.0036659579148031383
1977-06-21,,1.7194,0.003670532961385993
1977-06-22,,1.7196,0.003679988224037683
1977-06-23,,1.7197,0.0036790405062359735
1977-06-24,,1.7196,0.003676470588235294
1977-06-27,,1.7201,0.0036835125976130835
1977-06-28,,1.7203,0.0036919441778040314
1977-06-29,,1.7209,0.003739016638624042
1977-06-30,,1.7197,0.0037370604282671253
1977-07-01,,1.7197,0.003743495676262494
1977-07-04,,,
1977-07-05,,1.7202,0.003775009437523594
1977-07-06,,1.7206,0.0037680394890538455
1977-07-07,,1.7197,0.0037780044580452603
1977-07-08,,1.7195,0.0037770055899682734
1977-07-11,,1.72,0.0038009806530084765
1977-07-12,,1.7199,0.003781004234724743
1977-07-13,,1.7205,0.003784008778900367
1977-07-14,,,
1977-07-15,,1.7195,0.0037690336197798886
1977-07-18,,1.7199,0.0037880222735709687
1977-07-19,,1.72,0.003784008778900367
1977-07-20,,1.7203,0.00377600724993392
1977-07-21,,1.7194,0.0037770055899682734
1977-07-22,,1.7196,0.0037844383893430216
1977-07-25,,1.7198,0.0037830067337519865
1977-07-26,,1.7201,0.003782005219167202
1977-07-27,,1.737,0.0037770055899682734
1977-07-28,,1.7372,0.0037599639043465185
1977-07-29,,1.7365,0.0037479854578164238
1977-08-01,,1.7375,0.003743495676262494
1977-08-02,,1.7377,0.0037520636349992497
1977-08-03,,1.7385,0.00376548555936288
1977-08-04,,1.7394,0.0037660528000602574
1977-08-05,,1.7387,0.0037615196539401916
1977-08-08,,1.7373,0.003756009615384615
1977-08-09,,1.7381,0.0037599639043465185
1977-08-10,,1.739,0.0037585507028489815
1977-08-11,,1.738,0.0037599639043465185
1977-08-12,,1.7378,0.0037540355882573766
1977-08-15,,1.7391,0.00373245744998507
1977-08-16,,1.7403,0.00373594351253409
1977-08-17,,1.7407,0.003748969033515783
1977-08-18,,1.7395,0.003748969033515783
1977-08-19,,1.7403,0.003741534777565758
1977-08-22,,1.7397,0.0037495313085864268
1977-08-23,,1.7401,0.0037485474378678263
1977-08-24,,1.7407,0.003756432891326397
1977-08-25,,1.7412,0.003740974898058434
1977-08-26,,1.7419,0.0037440563106069117
1977-08-29,,1.7416,0.003744476896577548
1977-08-30,,1.7422,0.0037397157816005987
1977-08-31,,1.7428,0.003738317757009346
1977-09-01,,1.7422,0.003728977887161129
1977-09-02,,1.7416,0.0037317610180244054
1977-09-05,,,
1977-09-06,,1.7411,0.0037370604282671253
1977-09-07,,1.743,0.0037479854578164238
1977-09-08,,1.7429,0.003747002398081535
1977-09-09,,1.7424,0.0037475640833458256
1977-09-12,,1.7432,0.00374995312558593
1977-09-13,,1.7434,0.0037475640833458256
1977-09-14,,1.744,0.003743495676262494
1977-09-15,,1.7437,0.003744476896577548
1977-09-16,,1.7427,0.0037440563106069117
1977-09-19,,1.7419,0.003746440881162895
1977-09-20,,1.7414,0.003747002398081535
1977-09-21,,1.7427,0.003747002398081535
1977-09-22,,1.743,0.0037479854578164238
1977-09-23,,1.7428,0.0037479854578164238
1977-09-26,,1.7438,0.0037495313085864268
1977-09-27,,1.7433,0.0037505156959081873
1977-09-28,,1.7443,0.00374995312558593
1977-09-29,,1.7449,0.003772019161857342
1977-09-30,,1.7476,0.0037920442910773203
1977-10-03,,1.7559,0.0038355323718932185
1977-10-04,,1.7555,0.003834061805076298
1977-10-05,,1.7572,0.0038299502106472613
1977-10-06,,1.7596,0.003867723844517501
1977-10-07,,1.7587,0.003881987577639751
1977-10-10,,,
1977-10-11,,1.7591,0.003878975950349108
1977-10-12,,1.7619,0.0038939293641213346
1977-10-13,,1.7641,0.003922030042750127
1977-10-14,,1.7677,0.003952569169960474
1977-10-17,,1.7722,0.003959925553399596
1977-10-18,,1.7741,0.003964949843384481
1977-10-19,,1.7732,0.003930045195519749
1977-10-20,,1.7705,0.003934065069436249
1977-10-21,,1.7694,0.003932054105064486
1977-10-24,,1.7743,0.0039690414764834295
1977-10-25,,1.7766,0.003963064241271351
1977-10-26,,1.778,0.00397456279809221
1977-10-27,,1.7767,0.003995046142782949
1977-10-28,,1.7774,0.003992015968063872
1977-10-31,,1.8395,0.004013968610765464
1977-11-01,,1.844,0.004053013415474405
1977-11-02,,1.8335,0.0040270618556701035
1977-11-03,,1.809,0.00403648986841043
1977-11-04,,1.805,0.004016064257028112
1977-11-07,,1.8033,0.00402107040894286
1977-11-08,,,
1977-11-09,,1.809,0.004046944556859571
1977-11-10,,1.8195,0.004062068405231944
1977-11-11,,,
1977-11-14,,1.8158,0.004079967360261118
1977-11-15,,1.8159,0.004076973255055447
1977-11-16,,1.818,0.004077471967380225
1977-11-17,,1.8187,0.004074979625101874
1977-11-18,,1.8245,0.004106944843730749
1977-11-21,,1.817,0.004118955432902216
1977-11-22,,1.817,0.004155585106382979
1977-11-23,,1.8195,0.004171011470281543
1977-11-24,,,
1977-11-25,,1.8185,0.004167013917826486
1977-11-28,,1.8186,0.004162504162504162
1977-11-29,,1.8141,0.004104079454978249
1977-11-30,,1.817,0.004098024752069503
1977-12-01,,1.8168,0.004114041222693051
1977-12-02,,1.8205,0.0041235412972660925
1977-12-05,,1.8305,0.004132060658650469
1977-12-06,,1.8215,0.0041390728476821195
1977-12-07,,1.8257,0.0041419873255187836
1977-12-08,,1.8273,0.004137018037398643
1977-12-09,,1.8303,0.004125923175310475
1977-12-12,,1.8309,0.004135991397137894
1977-12-13,,1.8403,0.004157485552737704
1977-12-14,,1.847,0.004205037635086834
1977-12-15,,1.8465,0.004182000669120107
1977-12-16,,1.854,0.004156448730204913
1977-12-19,,1.873,0.004149033275246868
1977-12-20,,1.8785,0.004158004158004158
1977-12-21,,1.8848,0.0041600798735335716
1977-12-22,,1.854,0.004139929621196439
1977-12-23,,1.8655,0.004138045187453447
1977-12-26,,,
1977-12-27,,1.878,0.004143016944939305
1977-12-28,,1.894,0.004159041756779238
1977-12-29,,1.91,0.004165972337943676
1977-12-30,,1.917,0.004167013917826486
1978-01-02,,,
1978-01-03,,1.961,0.004208931352329644
1978-01-04,,1.96,0.0042119450762362065
1978-01-05,,1.8865,0.004148000663680106
1978-01-06,,1.93,0.0041600798735335716
1978-01-09,,1.9165,0.004141472707694856
1978-01-10,,1.918,0.004140958217731583
1978-01-11,,1.9405,0.004158004158004158
1978-01-12,,1.925,0.0041390728476821195
1978-01-13,,1.93,0.004140958217731583
1978-01-16,,1.928,0.0041390728476821195
1978-01-17,,1.923,0.004132060658650469
1978-01-18,,1.924,0.004125072188763303
1978-01-19,,1.9323,0.004130012803039689
1978-01-20,,1.9315,0.004134794293983874
1978-01-23,,1.9417,0.004141472707694856
1978-01-24,,1.9464,0.004138045187453447
1978-01-25,,1.9528,0.004145077720207254
1978-01-26,,1.9519,0.004156967076820751
1978-01-27,,1.9465,0.004143016944939305
1978-01-30,,1.9475,0.004135991397137894
1978-01-31,,1.9475,0.0041390728476821195
1978-02-01,,1.9481,0.0041390728476821195
1978-02-02,,1.9492,0.004135478268061701
1978-02-03,,1.941,0.004134965266291763
1978-02-06,,1.9382,0.00414696856597827
1978-02-07,,1.9325,0.0041419873255187836
1978-02-08,,1.9335,0.004140958217731583
1978-02-09,,1.9351,0.004139929621196439
1978-02-10,,1.9355,0.004139415514529348
1978-02-13,,,
1978-02-14,,1.9358,0.004154549231408392
1978-02-15,,1.935,0.004155067104333735
1978-02-16,,1.9415,0.00416406412658755
1978-02-17,,1.9447,0.004169967891247238
1978-02-20,,,
1978-02-21,,1.9448,0.004194454930581771
1978-02-22,,1.9475,0.004187078675208307
1978-02-23,,1.953,0.004199034222128911
1978-02-24,,1.925,0.004163024020648599
1978-02-27,,1.932,0.00418007774944614
1978-02-28,,1.941,0.004199916001679967
1978-03-01,,1.939,0.004196919461115541
1978-03-02,,1.941,0.004194454930581771
1978-03-03,,1.939,0.004219053244451945
1978-03-06,,1.937,0.00422993951186498
1978-03-07,,1.937,0.004245022710871503
1978-03-08,,1.9343,0.004266029606245467
1978-03-09,,1.926,0.004254957024934048
1978-03-10,,1.9015,0.00423908435777872
1978-03-13,,1.909,0.004272956458573687
1978-03-14,,1.915,0.004290924694271616
1978-03-15,,1.906,0.004290924694271616
1978-03-16,,1.914,0.004243941773118873
1978-03-17,,1.9075,0.004329004329004329
1978-03-20,,1.9038,0.004326007959854646
1978-03-21,,1.899,0.004335949356111521
1978-03-22,,1.898,0.004341031429067546
1978-03-23,,1.8745,0.004347448047995826
1978-03-24,,1.875,0.0043859649122807015
1978-03-27,,1.881,0.0044399058739954715
1978-03-28,,1.8835,0.0044440494178295264
1978-03-29,,1.8787,0.004499032707967787
1978-03-30,,1.864,0.004497009488690021
1978-03-31,,1.862,0.004349906477010745
1978-04-03,,1.8645,0.004580012824035907
1978-04-04,,1.8676,0.004559963520291838
1978-04-05,,1.873,0.0045670442089879425
1978-04-06,,1.8735,0.004573937702968486
1978-04-07,,1.8746,0.004542976558240959
1978-04-10,,1.8753,0.004548969658372378
1978-04-11,,1.88,0.00455933980759586
1978-04-12,,1.875,0.004572055596196049
1978-04-13,,1.863,0.0045589240939138366
1978-04-14,,1.856,0.004557885141294439
1978-04-17,,1.846,0.004533091568449683
1978-04-18,,1.844,0.004514061300952467
1978-04-19,,1.8408,0.0045069406886605375
1978-04-20,,1.824,0.0044099488445934025
1978-04-21,,1.8275,0.004426933463190049
1978-04-24,,1.8215,0.004384042086804033
1978-04-25,,1.8147,0.004394059231918446
1978-04-26,,1.8166,0.004432034747152418
1978-04-27,,1.833,0.004500045000450005
1978-04-28,,1.823,0.004445037116059919
1978-05-01,,1.8255,0.004429090264859598
1978-05-02,,1.8263,0.004423408678727828
1978-05-03,,1.825,0.004422039444591846
1978-05-04,,1.828,0.004448992303243316
1978-05-05,,1.8272,0.004452557994567879
1978-05-08,,1.818,0.004442075337597725
1978-05-09,,1.811,0.004436950927322744
1978-05-10,,1.8242,0.0044460252534234395
1978-05-11,,1.818,0.0044399058739954715
1978-05-12,,1.819,0.004432034747152418
1978-05-15,,1.8207,0.004420475643179206
1978-05-16,,1.809,0.004378092027494418
1978-05-17,,1.812,0.004386926957666155
1978-05-18,,1.8173,0.0043950248318903005
1978-05-19,,1.807,0.0043859649122807015
1978-05-22,,1.8132,0.004370056373727221
1978-05-23,,1.8093,0.004366049598323437
1978-05-24,,1.8122,0.004378092027494418
1978-05-25,,1.8125,0.004427913567127169
1978-05-26,,1.8124,0.004431052818149592
1978-05-29,,1.817,0.004443457009553432
1978-05-30,,,
1978-05-31,,1.8335,0.004517936206740761
1978-06-01,,1.8257,0.004514468872737123
1978-06-02,,1.823,0.00451997830410414
1978-06-05,,1.82,0.00452509163310557
1978-06-06,,1.8245,0.00452509163310557
1978-06-07,,1.8229,0.00452509163310557
1978-06-08,,1.8247,0.004526935264825713
1978-06-09,,1.8264,0.004533091568449683
1978-06-12,,1.838,0.004586945552956287
1978-06-13,,1.8338,0.004609994468006639
1978-06-14,,1.833,0.004642956634785031
1978-06-15,,1.83,0.004625988805107092
1978-06-16,,1.831,0.0046319885126684885
1978-06-19,,1.8344,0.0046840601433322405
1978-06-20,,1.84,0.004735969689793985
1978-06-21,,1.8497,0.0047469856641032945
1978-06-22,,1.838,0.0047370914258645196
1978-06-23,,1.8485,0.00481997397214055
1978-06-26,,1.8484,0.00485295544986897
1978-06-27,,1.847,0.00485601903559462
1978-06-28,,1.8544,0.004855075981939117
1978-06-29,,1.865,0.004873056868573656
1978-06-30,,1.861,0.0049089391782435815
1978-07-03,,1.8674,0.004939979252087141
1978-07-04,,,
1978-07-05,,1.8693,0.00496007142502852
1978-07-06,,1.8675,0.004923925353291644
1978-07-07,,1.8735,0.004941932295527552
1978-07-10,,1.8895,0.0049581040210223614
1978-07-11,,1.884,0.004929508035098097
1978-07-12,,1.885,0.004919081115647597
1978-07-13,,1.885,0.004934616333580064
1978-07-14,,1.882,0.004936077792586011
1978-07-17,,1.8795,0.004907012120319938
1978-07-18,,1.8835,0.004937052579609973
1978-07-19,,1.895,0.004962040391008783
1978-07-20,,1.9035,0.004961055712655653
1978-07-21,,1.911,0.004976609933313427
1978-07-24,,1.924,0.00504999495000505
1978-07-25,,1.9255,0.00511587455875582
1978-07-26,,1.9105,0.005151983513652756
1978-07-27,,1.9072,0.005163955589981926
1978-07-28,,1.924,0.005246864998163597
1978-07-31,,1.931,0.005287088928835783
1978-08-01,,1.927,0.005359918529238355
1978-08-02,,1.928,0.00536797466315959
1978-08-03,,1.9295,0.005310110450297366
1978-08-04,,1.925,0.0052578999947421
1978-08-07,,1.9292,0.005296890725144341
1978-08-08,,1.934,0.005337888331376108
1978-08-09,,1.9485,0.005329922183136126
1978-08-10,,1.9525,0.005357047195585793
1978-08-11,,1.964,0.0053899638872419555
1978-08-14,,1.9805,0.00544188071397475
1978-08-15,,1.972,0.005396945328943818
1978-08-16,,1.976,0.005415944540727903
1978-08-17,,1.939,0.005310110450297366
1978-08-18,,1.94,0.005294927459493805
1978-08-21,,1.9278,0.0051810787005854625
1978-08-22,,1.93,0.005227118289686895
1978-08-23,,1.926,0.005211047420531527
1978-08-24,,1.9298,0.005235053921055386
1978-08-25,,1.9255,0.005192916861401049
1978-08-28,,1.922,0.00517196793379881
1978-08-29,,1.9435,0.005280109826284387
1978-08-30,,1.941,0.005289046384936796
1978-08-31,,1.943,0.005249068290378458
1978-09-01,,1.95,0.0052410901467505235
1978-09-04,,,
1978-09-05,,1.943,0.005259006047856955
1978-09-06,,1.9423,0.005263157894736842
1978-09-07,,1.9375,0.005234231876472127
1978-09-08,,1.9362,0.005184033177812338
1978-09-11,,1.9425,0.005211047420531527
1978-09-12,,1.9452,0.005221932114882507
1978-09-13,,1.96,0.0052659294365455505
1978-09-14,,1.959,0.005259006047856955
1978-09-15,,1.9615,0.005267316302343956
1978-09-18,,1.9587,0.0052410901467505235
1978-09-19,,1.961,0.005254860746190226
1978-09-20,,1.9785,0.005296610169491525
1978-09-21,,1.98,0.005326231691078562
1978-09-22,,1.972,0.005312084993359893
1978-09-25,,1.975,0.0053290700772715156
1978-09-26,,1.97,0.00528680941052075
1978-09-27,,1.9707,0.005288207297726071
1978-09-28,,1.9725,0.005285412262156448
1978-09-29,,1.975,0.005285691632750145
1978-10-02,,1.9715,0.0052952078369075985
1978-10-03,,1.9735,0.005333333333333333
1978-10-04,,1.982,0.0053475935828877
1978-10-05,,1.9817,0.0053390282968499726
1978-10-06,,1.981,0.005307855626326964
1978-10-09,,,
1978-10-10,,1.9835,0.005321979776476849
1978-10-11,,1.9922,0.0053806833467850415
1978-10-12,,1.985,0.0053590568060021436
1978-10-13,,1.986,0.0053792361484669175
1978-10-16,,1.989,0.005439216752787599
1978-10-17,,1.996,0.0054869684499314125
1978-10-18,,1.9955,0.005485463521667581
1978-10-19,,1.9935,0.005457025920873124
1978-10-20,,2.0,0.0055005500550055
1978-10-23,,2.007,0.00550812448361333
1978-10-24,,2.0065,0.005477951246233908
1978-10-25,,2.029,0.00556947925368978
1978-10-26,,2.069,0.005608524957936062
1978-10-27,,2.0625,0.00558659217877095
1978-10-30,,2.098,0.005648121999435187
1978-10-31,,2.076,0.005571030640668524
1978-11-01,,2.01,0.005376344086021506
1978-11-02,,1.995,0.005323396326856534
1978-11-03,,1.9825,0.005291005291005291
1978-11-06,,1.9765,0.005256241787122208
1978-11-07,,,
1978-11-08,,1.975,0.0053404539385847796
1978-11-09,,1.972,0.005321979776476849
1978-11-10,,1.967,0.005302226935312832
1978-11-13,,1.967,0.005306447333510215
1978-11-14,,1.9712,0.005292405398253507
1978-11-15,,1.9674,0.005235602094240838
1978-11-16,,1.951,0.005151983513652756
1978-11-17,,1.928,0.005112474437627812
1978-11-20,,1.9355,0.00513347022587269
1978-11-21,,1.9435,0.005128205128205128
1978-11-22,,1.9475,0.005149330587023687
1978-11-23,,,
1978-11-24,,1.9395,0.005126890540886952
1978-11-27,,1.9435,0.00510204081632653
1978-11-28,,1.9478,0.005082592121982211
1978-11-29,,1.9512,0.005076142131979695
1978-11-30,,1.944,0.005022601707684581
1978-12-01,,1.9377,0.00495785820525533
1978-12-04,,1.947,0.0050594485201113076
1978-12-05,,1.9512,0.005063291139240506
1978-12-06,,1.951,0.005062009617818273
1978-12-07,,1.9515,0.005033979360684621
1978-12-08,,1.9605,0.005047955577990914
1978-12-11,,1.977,0.00510204081632653
1978-12-12,,1.9728,0.005092946269416858
1978-12-13,,1.9765,0.005095541401273885
1978-12-14,,1.9755,0.0051137816415239064
1978-12-15,,1.979,0.005107252298263534
1978-12-18,,2.004,0.00518000518000518
1978-12-19,,2.01,0.005173305742369374
1978-12-20,,2.01,0.0051387461459403904
1978-12-21,,1.997,0.005122950819672132
1978-12-22,,2.004,0.005151983513652756
1978-12-25,,,
1978-12-26,,2.01,0.005128205128205128
1978-12-27,,2.037,0.005141388174807198
1978-12-28,,2.029,0.005155968032998196
1978-12-29,,2.0415,0.0051466803911477095
1979-01-01,,,
1979-01-02,,2.03,0.005139274334463973
1979-01-03,,2.026,0.00508646998982706
1979-01-04,,2.016,0.0050916496945010185
1979-01-05,,2.0195,0.005085176709890668
1979-01-08,,2.025,0.005111167901865576
1979-01-09,,2.0185,0.005085176709890668
1979-01-10,,2.007,0.005085176709890668
1979-01-11,,2.0005,0.005044136191677175
1979-01-12,,1.9955,0.005060728744939271
1979-01-15,,1.9923,0.005055611729019211
1979-01-16,,2.0015,0.00507227998985544
1979-01-17,,2.006,0.00508130081300813
1979-01-18,,2.0095,0.005082592121982211
1979-01-19,,2.0035,0.005044136191677175
1979-01-22,,1.9987,0.0050599605323078485
1979-01-23,,1.9987,0.005053057099545225
1979-01-24,,2.0,0.005058168942842691
1979-01-25,,1.993,0.005025125628140704
1979-01-26,,1.995,0.005011275369581558
1979-01-29,,1.9952,0.004997501249375313
1979-01-30,,1.996,0.0049813200498132005
1979-01-31,,1.9896,0.004945598417408507
1979-02-01,,1.9805,0.004932182490752158
1979-02-02,,1.979,0.00496031746031746
1979-02-05,,1.9892,0.005003752814610959
1979-02-06,,1.9952,0.0050238633509168545
1979-02-07,,2.013,0.00510204081632653
1979-02-08,,2.0045,0.005058168942842691
1979-02-09,,2.0025,0.005030181086519115
1979-02-12,,,
1979-02-13,,2.0035,0.005007511266900351
1979-02-14,,2.005,0.00499001996007984
1979-02-15,,2.0035,0.004993757802746567
1979-02-16,,2.002,0.004982561036372696
1979-02-19,,,
1979-02-20,,2.004,0.004973887092762994
1979-02-21,,2.0072,0.0049541738915035915
1979-02-22,,2.0095,0.004965243296921549
1979-02-23,,2.012,0.004965243296921549
1979-02-26,,2.0205,0.004948535233570863
1979-02-27,,2.0218,0.004952947003467063
