date,value
1973-10-01,15538.03
1973-10-02,15687.98
1973-10-03,15708.56
1973-10-04,15708.89
1973-10-05,15969.34
1973-10-08,16012.18
1973-10-09,16074.21
1973-10-10,15912.14
1973-10-11,16354.31
1973-10-12,16508.18
1973-10-15,16172.63
1973-10-16,16124.32
1973-10-17,16054.26
1973-10-18,16114.01
1973-10-19,16127.38
1973-10-22,16059.78
1973-10-23,16209.96
1973-10-24,16249.2
1973-10-25,16345.54
1973-10-26,16592.89
1973-10-29,16328.9
1973-10-30,15902.51
1973-10-31,15802.82
1973-11-01,15569.45
1973-11-02,15313.56
1973-11-05,14893.74
1973-11-06,14951.21
1973-11-07,15151.26
1973-11-08,15297.9
1973-11-09,14893.38
1973-11-12,14840.92
1973-11-13,14916.9
1973-11-14,14545.65
1973-11-15,14483.47
1973-11-16,14736.67
1973-11-19,13984.36
1973-11-20,13603.39
1973-11-21,13780.18
1973-11-23,13454.19
1973-11-26,12908
1973-11-27,12767.16
1973-11-28,13004.83
1973-11-29,12903.96
1973-11-30,12693.36
1973-12-03,12342.73
1973-12-04,12188.41
1973-12-05,11893.39
1973-12-06,12258.44
1973-12-07,12604.75
1973-12-10,12684.19
1973-12-11,12464.18
1973-12-12,11940.95
1973-12-13,11767.96
1973-12-14,11937.15
1973-12-17,12005.66
1973-12-18,12194.2
1973-12-19,12330.28
1973-12-20,12282.58
1973-12-21,11976.1
1973-12-24,11802.81
1973-12-26,12093.73
1973-12-27,12354.18
1973-12-28,12394.39
1973-12-31,12533.84
1974-01-02,12502.67
1974-01-03,12855.23
1974-01-04,12681.1
1974-01-07,12406.93
1974-01-08,12147.76
1974-01-09,11902.15
1974-01-10,11884.26
1974-01-11,12194.27
1974-01-14,11978.2
1974-01-15,12168.36
1974-01-16,12476.78
1974-01-17,12813.31
1974-01-18,12617.73
1974-01-21,12353.1
1974-01-22,12512.51
1974-01-23,12617.01
1974-01-24,12512.32
1974-01-25,12559.28
1974-01-28,12511.59
1974-01-29,12616.09
1974-01-30,12760.17
1974-01-31,12744.29
1974-02-01,12413.36
1974-02-04,12060.85
1974-02-05,11963.36
1974-02-06,11982.35
1974-02-07,12045.07
1974-02-08,12075.12
1974-02-11,11902.14
1974-02-12,11787.07
1974-02-13,11873.08
1974-02-14,11874.66
1974-02-15,12099.71
1974-02-19,12302.41
1974-02-20,12565.33
1974-02-21,12683.65
1974-02-22,12771.24
1974-02-25,12733.97
1974-02-26,12812.11
1974-02-27,12890.06
1974-02-28,12993.13
1974-03-01,12723.31
1974-03-04,12623.54
1974-03-05,12864.53
1974-03-06,13068.32
1974-03-07,12920.15
1974-03-08,13169.92
1974-03-11,13376.47
1974-03-12,13505.37
1974-03-13,13375.37
1974-03-14,13372.05
1974-03-15,13328.21
1974-03-18,13077.36
1974-03-19,12976.78
1974-03-20,13102.52
1974-03-21,13046.84
1974-03-22,13059.05
1974-03-25,13264.13
1974-03-26,13181.84
1974-03-27,12968.79
1974-03-28,12637.96
1974-03-29,12497.93
1974-04-01,12320.82
1974-04-02,12235.66
1974-04-03,12352.29
1974-04-04,12435.01
1974-04-05,12247.05
1974-04-08,12139.28
1974-04-09,12228.01
1974-04-10,12138.55
1974-04-11,12151.07
1974-04-15,12240.57
1974-04-16,12603.06
1974-04-17,12849.41
1974-04-18,12926.04
1974-04-19,12744.14
1974-04-22,12585.68
1974-04-23,12299.76
1974-04-24,12073.49
1974-04-25,11909.21
1974-04-26,12193.78
1974-04-29,12082.89
1974-04-30,12163.84
1974-05-01,12445.29
1974-05-02,12490.67
1974-05-03,12369.05
1974-05-06,12352.63
1974-05-07,12157
1974-05-08,12051
1974-05-09,12178.35
1974-05-10,12057.34
1974-05-13,11889.08
1974-05-14,11913.07
1974-05-15,11714.68
1974-05-16,11631.45
1974-05-17,11534.64
1974-05-20,11467.76
1974-05-21,11512.95
1974-05-22,11483.69
1974-05-23,11521.31
1974-05-24,11759.83
1974-05-28,11581.26
1974-05-29,11234.26
1974-05-30,11370.2
1974-05-31,11391.87
1974-06-03,11695.76
1974-06-04,11849.28
1974-06-05,11944.4
1974-06-06,12176.26
1974-06-07,12098.95
1974-06-10,12275.37
1974-06-11,12058.69
1974-06-12,12044.35
1974-06-13,12170.65
1974-06-14,12115.24
1974-06-17,11957.9
1974-06-18,11857.34
1974-06-19,11743.98
1974-06-20,11544.18
1974-06-21,11274.72
1974-06-24,11346.37
1974-06-25,11484.04
1974-06-26,11191.29
1974-06-27,11027.45
1974-06-28,10862.26
1974-07-01,10884.26
1974-07-02,10627.15
1974-07-03,10479.15
1974-07-05,10355.53
