date,value
1889-07-10,18965.06
1889-07-11,19306.52
1889-07-12,18803.20
1889-07-15,19052.84
1889-07-16,19061.80
1889-07-17,18949.60
1889-07-18,18765.27
1889-07-19,18587.88
1889-07-22,18351.55
1889-07-23,18705.04
1889-07-24,18623.96
1889-07-25,18836.33
1889-07-26,18748.96
1889-07-29,18757.87
1889-07-30,18934.90
1889-07-31,19004.16
1889-08-01,19025.19
1889-08-02,19124.82
1889-08-05,19473.20
1889-08-06,19616.75
1889-08-07,19601.23
1889-08-08,19757.48
1889-08-09,19914.33
1889-08-12,20084.13
1889-08-13,19981.49
1889-08-14,19978.18
1889-08-15,20018.22
1889-08-16,20089.26
1889-08-19,19918.36
1889-08-20,19970.69
1889-08-21,20029.26
1889-08-22,19517.91
1889-08-23,19508.57
1889-08-26,20031.07
1889-08-27,20250.71
1889-08-28,20415.48
1889-08-29,20412.11
1889-08-30,20546.24
1889-09-03,21025.65
1889-09-04,20946.07
1889-09-05,21385.68
1889-09-06,21510.04
1889-09-09,21577.03
1889-09-10,21355.11
1889-09-11,21702.95
1889-09-12,21596.33
1889-09-13,21592.77
1889-09-16,21171.76
1889-09-17,21339.94
1889-09-18,21253.44
1889-09-19,21332.73
1889-09-20,21178.36
1889-09-23,21309.62
1889-09-24,21113.02
1889-09-25,21308.11
1889-09-26,21484.75
1889-09-27,21494.13
1889-09-30,21529.34
1889-10-01,21409.39
1889-10-02,21489.68
1889-10-03,21059.82
1889-10-04,21081.91
1889-10-07,20662.67
1889-10-08,20760.56
1889-10-09,21061.74
1889-10-10,21051.87
1889-10-11,20818.38
1889-10-14,21138.95
1889-10-15,20866.61
1889-10-16,20894.96
1889-10-17,20484.29
1889-10-18,20676.18
1889-10-21,20090.59
1889-10-22,20417.81
1889-10-23,20691.04
1889-10-24,20573.72
1889-10-25,20967.80
1889-10-28,20715.97
1889-10-29,20725.21
1889-10-30,20753.43
