date,series,nav_full_x0,dd_full_x0,nav_half_x0,dd_half_x0,nav_quarter_x0,dd_quarter_x0,nav_full_x10,dd_full_x10,nav_half_x10,dd_half_x10,nav_quarter_x10,dd_quarter_x10,nav_full_x25,dd_full_x25,nav_half_x25,dd_half_x25,nav_quarter_x25,dd_quarter_x25,nav_full_x100,dd_full_x100,nav_half_x100,dd_half_x100,nav_quarter_x100,dd_quarter_x100,wf_f_x0,wf_f_x10,wf_f_x25,wf_f_x100
1982-06-30,mkt,329.151,-0.577061,172.217,-0.262731,42.1462,-0.0798773,88.3322,-0.577061,85.338,-0.262731,29.2908,-0.0798773,9.68286,-0.577061,26.844,-0.262731,16.1967,-0.0798773,0.0280426,-0.996905,1.3135,-0.604606,3.49114,-0.0798773,2.27352,1.99983,1.49423,4.17621e-05
1982-07-31,mkt,305.339,-0.587175,166.856,-0.266001,41.7104,-0.0773678,81.9418,-0.587175,82.6817,-0.266001,28.9879,-0.0773678,8.98235,-0.587175,26.0084,-0.266001,16.0292,-0.0773678,0.0260139,-0.996979,1.27262,-0.60636,3.45504,-0.0773678,2.25419,1.98002,1.47389,4.17621e-05
1982-08-31,mkt,401.353,-0.630538,192.719,-0.304198,45.0221,-0.0985662,107.708,-0.630538,95.4975,-0.304198,31.2895,-0.0985662,11.8069,-0.630538,30.0398,-0.304198,17.302,-0.0985662,0.034194,-0.997297,1.46987,-0.626844,3.72937,-0.0985662,2.23463,1.95996,1.45308,4.17621e-05
1982-09-30,mkt,415.393,-0.469748,196.75,-0.16182,45.6022,-0.0183662,111.476,-0.469748,97.4947,-0.16182,31.6927,-0.0183662,12.2199,-0.469748,30.668,-0.16182,17.5249,-0.0183662,0.0353901,-0.99612,1.50061,-0.550488,3.77742,-0.0183662,2.2915,2.01946,1.51697,4.17621e-05
1982-10-31,mkt,546.776,-0.425806,227.41,-0.124509,49.2342,-0.0233781,146.735,-0.425806,112.688,-0.124509,34.2168,-0.0233781,16.0849,-0.425806,35.4472,-0.124509,18.9206,-0.0233781,0.0465835,-0.995799,1.73446,-0.530478,4.07827,-0.0233781,2.29727,2.0257,1.52405,4.17621e-05
1982-11-30,mkt,614.403,-0.245946,242.721,-0.0743887,51.0731,-0.0361522,164.883,-0.245946,120.275,-0.0743887,35.4948,-0.0361522,18.0743,-0.245946,37.8337,-0.0743887,19.6273,-0.0361522,0.0523451,-0.994483,1.85124,-0.455271,4.23059,-0.0361522,2.35389,2.08497,1.58778,0.074025
1982-12-31,mkt,624.945,-0.228555,246.008,-0.0679201,51.6089,-0.0333877,167.712,-0.228555,121.904,-0.0679201,35.8672,-0.0333877,18.3844,-0.228555,38.3461,-0.0679201,19.8332,-0.0333877,0.0532433,-0.994356,1.87631,-0.446653,4.27498,-0.0333877,2.37568,2.10814,1.61333,0.107308
1983-01-31,mkt,684.838,-0.186862,258.969,-0.0589578,53.1503,-0.0289705,183.785,-0.186862,128.326,-0.0589578,36.9384,-0.0289705,20.1463,-0.186862,40.3664,-0.0589578,20.4256,-0.0289705,0.058346,-0.99405,1.97516,-0.430462,4.40265,-0.0289705,2.37679,2.1096,1.61545,0.111689
1983-02-28,mkt,734.132,-0.101666,269.209,-0.0252878,54.3616,-0.0107346,197.014,-0.101666,133.4,-0.0252878,37.7802,-0.0107346,21.5964,-0.101666,41.9625,-0.0252878,20.8911,-0.0107346,0.0625457,-0.993427,2.05326,-0.398058,4.50299,-0.0107346,2.39377,2.12758,1.6352,0.136775
1983-03-31,mkt,792.995,-0.0622894,281.026,-0.03016,55.747,-0.0139318,212.811,-0.0622894,139.256,-0.03016,38.7431,-0.0139318,23.328,-0.0622894,43.8044,-0.03016,21.4235,-0.0139318,0.0675606,-0.992568,2.14339,-0.355866,4.61775,-0.0139318,2.40697,2.14139,1.65008,0.154895
1983-04-30,mkt,942.979,-0.0431383,307.964,-0.0186304,58.6053,-0.00855075,253.061,-0.0431383,152.604,-0.0186304,40.7295,-0.00855075,27.7402,-0.0431383,48.0034,-0.0186304,22.5219,-0.00855075,0.0803387,-0.992417,2.34885,-0.347709,4.85451,-0.00855075,2.42169,2.15679,1.66652,0.174439
1983-05-31,mkt,959.528,-0.0459207,311.912,-0.0226509,59.1788,-0.0109106,257.502,-0.0459207,154.56,-0.0226509,41.1281,-0.0109106,28.2271,-0.0459207,48.6187,-0.0226509,22.7424,-0.0109106,0.0817487,-0.990974,2.37896,-0.285126,4.90202,-0.0109106,2.45723,2.19363,1.70546,0.219124
1983-06-30,mkt,1042.71,-0.0768691,326.576,-0.0382191,60.7703,-0.0188076,279.826,-0.0768691,161.827,-0.0382191,42.2342,-0.0188076,30.6741,-0.0768691,50.9044,-0.0382191,23.354,-0.0188076,0.0888357,-0.990561,2.4908,-0.265386,5.03385,-0.0188076,2.45897,2.19561,1.70785,0.222869
1983-07-31,mkt,939.769,-0.14031,311.81,-0.0661993,59.6439,-0.0287394,252.2,-0.14031,154.51,-0.0661993,41.4513,-0.0287394,27.6458,-0.14031,48.6028,-0.0661993,22.9211,-0.0287394,0.0800653,-0.990703,2.37818,-0.264391,4.94055,-0.0287394,2.47491,2.21223,1.72562,0.244051
1983-08-31,mkt,932.363,-0.195148,311.951,-0.0953074,59.8779,-0.043045,250.212,-0.195148,154.58,-0.0953074,41.6139,-0.043045,27.4279,-0.195148,48.6249,-0.0953074,23.011,-0.043045,0.0794343,-0.991296,2.37926,-0.287321,4.95993,-0.043045,2.44911,2.18591,1.69868,0.215935
1983-09-30,mkt,960.403,-0.14719,318.164,-0.0656464,60.7364,-0.0246672,257.737,-0.14719,157.659,-0.0656464,42.2106,-0.0246672,28.2528,-0.14719,49.5932,-0.0656464,23.3409,-0.0246672,0.0818233,-0.990778,2.42664,-0.263955,5.03104,-0.0246672,2.44513,2.18198,1.69491,0.212859
1983-10-31,mkt,882.756,-0.192465,306.566,-0.0819047,59.8821,-0.0350333,236.9,-0.192465,151.911,-0.0819047,41.6169,-0.0350333,25.9686,-0.192465,47.7854,-0.0819047,23.0126,-0.0350333,0.075208,-0.991267,2.33818,-0.276763,4.96028,-0.0350333,2.44924,2.18635,1.69973,0.2191
1983-11-30,mkt,938.393,-0.213535,317.25,-0.0930293,61.1172,-0.0400031,251.83,-0.213535,157.206,-0.0930293,42.4753,-0.0400031,27.6053,-0.213535,49.4507,-0.0930293,23.4873,-0.0400031,0.0799481,-0.991495,2.41967,-0.285526,5.06259,-0.0400031,2.42836,2.16497,1.67761,0.195358
1983-12-31,mkt,900.65,-0.207969,311.888,-0.0856812,60.7947,-0.0322002,241.702,-0.207969,154.549,-0.0856812,42.2511,-0.0322002,26.495,-0.207969,48.6149,-0.0856812,23.3633,-0.0322002,0.0767325,-0.991435,2.37877,-0.279738,5.03587,-0.0322002,2.43991,2.177,1.69039,0.210314
1984-01-31,mkt,860.691,-0.213993,306.366,-0.0834702,60.5172,-0.0255082,230.978,-0.213993,151.812,-0.0834702,42.0582,-0.0255082,25.3195,-0.213993,47.7542,-0.0834702,23.2567,-0.0255082,0.0733281,-0.9915,2.33666,-0.277996,5.01288,-0.0255082,2.42933,2.16611,1.67915,0.198117
1984-02-29,mkt,761.529,-0.33752,289.8,-0.154879,59.1179,-0.0608287,204.366,-0.33752,143.603,-0.154879,41.0858,-0.0608287,22.4024,-0.33752,45.172,-0.154879,22.7189,-0.0608287,0.0648798,-0.992836,2.21031,-0.334249,4.89697,-0.0608287,2.41711,2.15365,1.66628,0.184473
1984-03-31,mkt,778.105,-0.333189,294.172,-0.149708,59.7726,-0.055981,208.815,-0.333189,145.77,-0.149708,41.5408,-0.055981,22.89,-0.333189,45.8536,-0.149708,22.9705,-0.055981,0.066292,-0.992789,2.24366,-0.330176,4.95121,-0.055981,2.38746,2.12334,1.63513,0.151571
1984-04-30,mkt,772.719,-0.342637,294.522,-0.151774,60.0578,-0.0532908,207.369,-0.342637,145.944,-0.151774,41.739,-0.0532908,22.7316,-0.342637,45.9082,-0.151774,23.0801,-0.0532908,0.0658331,-0.992891,2.24633,-0.331803,4.97483,-0.0532908,2.39006,2.1262,1.63842,0.15635
1984-05-31,mkt,662.999,-0.39799,274.235,-0.181945,58.2195,-0.0639209,177.925,-0.39799,135.891,-0.181945,40.4614,-0.0639209,19.5039,-0.39799,42.7459,-0.181945,22.3737,-0.0639209,0.0564854,-0.99349,2.0916,-0.35557,4.82256,-0.0639209,2.38632,2.12247,1.63476,0.153043
1984-06-30,mkt,698.555,-0.398751,282.96,-0.180007,59.4022,-0.0603515,187.467,-0.398751,140.214,-0.180007,41.2834,-0.0603515,20.5498,-0.398751,44.1059,-0.180007,22.8282,-0.0603515,0.0595146,-0.993498,2.15814,-0.354043,4.92053,-0.0603515,2.35046,2.08558,1.59643,0.111148
1984-07-31,mkt,654.497,-0.429326,275.21,-0.196264,58.8385,-0.0646603,175.643,-0.429326,136.374,-0.196264,40.8916,-0.0646603,19.2538,-0.429326,42.8979,-0.196264,22.6116,-0.0646603,0.0557611,-0.993829,2.09903,-0.36685,4.87383,-0.0646603,2.35931,2.0949,1.60652,0.12364
1984-08-31,mkt,847.338,-0.369391,315.267,-0.153698,63.3006,-0.038944,227.395,-0.369391,156.223,-0.153698,43.9927,-0.038944,24.9267,-0.369391,49.1418,-0.153698,24.3263,-0.038944,0.0721905,-0.993181,2.40455,-0.333318,5.24345,-0.038944,2.34287,2.07804,1.58908,0.10489
1984-09-30,mkt,836.315,-0.24996,314.873,-0.070663,63.5709,-0.0102267,224.436,-0.24996,156.028,-0.070663,44.1805,-0.0102267,24.6024,-0.24996,49.0803,-0.070663,24.4302,-0.0102267,0.0712513,-0.991889,2.40154,-0.267907,5.26583,-0.0102267,2.39556,2.13277,1.64712,0.17234
1984-10-31,mkt,823.92,-0.287259,314.222,-0.0884089,63.8107,-0.0226598,221.11,-0.287259,155.705,-0.0884089,44.3472,-0.0226598,24.2378,-0.287259,48.9788,-0.0884089,24.5224,-0.0226598,0.0701953,-0.992292,2.39658,-0.281886,5.2857,-0.0226598,2.39023,2.12741,1.64169,0.166925
1984-11-30,mkt,790.316,-0.279802,308.926,-0.0779896,63.4809,-0.0242607,212.092,-0.279802,153.081,-0.0779896,44.118,-0.0242607,23.2492,-0.279802,48.1533,-0.0779896,24.3956,-0.0242607,0.0673324,-0.992212,2.35618,-0.273679,5.25838,-0.0242607,2.38444,2.12156,1.63584,0.161328
1984-12-31,mkt,832.079,-0.297759,318.162,-0.0868728,64.6282,-0.0269954,223.3,-0.297759,157.658,-0.0868728,44.9153,-0.0269954,24.4778,-0.297759,49.593,-0.0868728,24.8365,-0.0269954,0.0708904,-0.992406,2.42663,-0.280676,5.35341,-0.0269954,2.37352,2.11043,1.62445,0.149409
1985-01-31,mkt,1020.15,-0.271375,353.822,-0.0672577,68.3971,-0.0137486,273.77,-0.271375,175.328,-0.0672577,47.5347,-0.0137486,30.0103,-0.271375,55.1513,-0.0672577,26.2849,-0.0137486,0.0869133,-0.992121,2.6986,-0.265224,5.66561,-0.0137486,2.38292,2.12024,1.63493,0.161972
1985-02-28,mkt,1057.68,-0.0774883,361.479,-0.0243474,69.3393,-0.011194,283.841,-0.0774883,179.123,-0.0243474,48.1895,-0.011194,31.1143,-0.0774883,56.3449,-0.0243474,26.647,-0.011194,0.0901105,-0.990024,2.75701,-0.169942,5.74366,-0.011194,2.42492,2.16372,1.68084,0.214481
1985-03-31,mkt,1039.89,-0.0929485,359.743,-0.0430371,69.3998,-0.0200885,279.067,-0.0929485,178.262,-0.0430371,48.2315,-0.0200885,30.591,-0.0929485,56.0744,-0.0430371,26.6703,-0.0200885,0.0885949,-0.990191,2.74377,-0.172567,5.74867,-0.0200885,2.43115,2.17026,1.68783,0.222829
1985-04-30,mkt,1019.47,-0.0808975,357.433,-0.0343872,69.4004,-0.0135266,273.59,-0.0808975,177.118,-0.0343872,48.2319,-0.0135266,29.9905,-0.0808975,55.7142,-0.0343872,26.6705,-0.0135266,0.086856,-0.990061,2.72615,-0.165088,5.74872,-0.0135266,2.42573,2.16474,1.68225,0.217247
1985-05-31,mkt,1165.57,-0.0834648,383.68,-0.0330097,72.1518,-0.0153263,312.797,-0.0834648,190.123,-0.0330097,50.1441,-0.0153263,34.2884,-0.0834648,59.8054,-0.0330097,27.7279,-0.0153263,0.0993031,-0.990089,2.92633,-0.163897,5.97663,-0.0153263,2.41984,2.15874,1.67605,0.210672
1985-06-30,mkt,1210.51,-0.0667151,392.342,-0.0330359,73.1885,-0.0158756,324.855,-0.0667151,194.416,-0.0330359,50.8646,-0.0158756,35.6102,-0.0667151,61.1556,-0.0330359,28.1262,-0.0158756,0.103131,-0.988968,2.9924,-0.113221,6.0625,-0.0158756,2.44692,2.18679,1.70563,0.244424
1985-07-31,mkt,1193.87,-0.0835806,391.133,-0.0412446,73.3269,-0.0195862,320.392,-0.0835806,193.817,-0.0412446,50.9608,-0.0195862,35.1209,-0.0835806,60.9672,-0.0412446,28.1794,-0.0195862,0.101714,-0.988361,2.98318,-0.0842784,6.07397,-0.0195862,2.45348,2.19363,1.71293,0.253043
1985-08-31,mkt,1167.13,-0.119601,387.743,-0.0585715,73.1769,-0.026952,313.215,-0.119601,192.137,-0.0585715,50.8565,-0.026952,34.3343,-0.119601,60.4387,-0.0585715,28.1218,-0.026952,0.0994358,-0.988819,2.95732,-0.100828,6.06154,-0.026952,2.44867,2.18878,1.70802,0.248169
1985-09-30,mkt,1038.36,-0.198814,367.007,-0.0980409,71.4078,-0.0440001,278.659,-0.198814,181.862,-0.0980409,49.627,-0.0440001,30.5462,-0.198814,57.2065,-0.0980409,27.4419,-0.0440001,0.0884653,-0.989825,2.79917,-0.138525,5.915,-0.0440001,2.44251,2.18248,1.70159,0.241491
1985-10-31,mkt,1156.37,-0.195982,388.862,-0.0951469,73.7679,-0.0412601,310.329,-0.195982,192.692,-0.0951469,51.2672,-0.0412601,34.0178,-0.195982,60.6132,-0.0951469,28.3489,-0.0412601,0.0985194,-0.989789,2.96586,-0.135761,6.11049,-0.0412601,2.41556,2.15477,1.67281,0.210107
1985-11-30,mkt,1368.04,-0.0824844,424.483,-0.030256,77.3158,-0.00458665,367.132,-0.0824844,210.343,-0.030256,53.733,-0.00458665,40.2445,-0.0824844,66.1655,-0.030256,29.7124,-0.00458665,0.116553,-0.988347,3.23754,-0.073783,6.40439,-0.00458665,2.43687,2.1769,1.69616,0.236815
1985-12-31,mkt,1516.65,-0.0553946,448.728,-0.0270402,79.7607,-0.0126803,407.014,-0.0553946,222.357,-0.0270402,55.4321,-0.0126803,44.6163,-0.0553946,69.9447,-0.0270402,30.6519,-0.0126803,0.129214,-0.986732,3.42246,-0.0270402,6.6069,-0.0126803,2.47144,2.21259,1.73374,0.279457
1986-01-31,mkt,1548.48,-0.0988126,455.474,-0.0484057,80.6483,-0.0227116,415.555,-0.0988126,225.699,-0.0484057,56.049,-0.0227116,45.5525,-0.0988126,70.9962,-0.0484057,30.993,-0.0227116,0.131925,-0.986018,3.47391,-0.0484057,6.68043,-0.0227116,2.49165,2.23361,1.75601,0.305258
1986-02-28,mkt,1861.25,-0.0237705,501.123,-0.0117353,84.8491,-0.00571763,499.49,-0.0237705,248.32,-0.0117353,58.9685,-0.00571763,54.7535,-0.0237705,78.1116,-0.0117353,32.6074,-0.00571763,0.158572,-0.984402,3.82207,-0.0117353,7.0284,-0.00571763,2.49373,2.23596,1.75891,0.309901
1986-03-31,mkt,2117.81,-0.0221016,536.543,-0.0105579,88.0765,-0.00512895,568.342,-0.0221016,265.871,-0.0105579,61.2114,-0.00512895,62.3009,-0.0221016,83.6327,-0.0105579,33.8477,-0.00512895,0.18043,-0.981921,4.09222,-0.0105579,7.29574,-0.00512895,2.53152,2.27507,1.80003,0.356582
1986-04-30,mkt,2047.64,-0.0980548,529.594,-0.0494182,87.7323,-0.0244339,549.512,-0.0980548,262.428,-0.0494182,60.9722,-0.0244339,60.2367,-0.0980548,82.5496,-0.0494182,33.7154,-0.0244339,0.174452,-0.981104,4.03922,-0.0494182,7.26722,-0.0244339,2.55739,2.30189,1.82829,0.388959
1986-05-31,mkt,2308.47,-0.109061,563.96,-0.0535616,90.7434,-0.0251091,619.508,-0.109061,279.457,-0.0535616,63.0648,-0.0251091,67.9096,-0.109061,87.9063,-0.0535616,34.8726,-0.0251091,0.196674,-0.980109,4.30134,-0.0535616,7.51664,-0.0251091,2.54789,2.29235,1.8189,0.3803
1986-06-30,mkt,2376.83,-0.0768541,573.961,-0.0379907,91.757,-0.0182857,637.856,-0.0768541,284.413,-0.0379907,63.7693,-0.0182857,69.9209,-0.0768541,89.4652,-0.0379907,35.2621,-0.0182857,0.202499,-0.978851,4.37761,-0.0379907,7.60061,-0.0182857,2.57204,2.31738,1.84534,0.410713
1986-07-31,mkt,1998.43,-0.184829,528.496,-0.0937593,88.2843,-0.0462471,536.305,-0.184829,261.884,-0.0937593,61.3558,-0.0462471,58.7891,-0.184829,82.3783,-0.0937593,33.9275,-0.0462471,0.17026,-0.980422,4.03085,-0.0937593,7.31294,-0.0462471,2.57666,2.32229,1.85076,0.417782
1986-08-31,mkt,2336.45,-0.185951,573.08,-0.0940785,92.1436,-0.0457433,627.019,-0.185951,283.976,-0.0940785,64.038,-0.0457433,68.733,-0.185951,89.3279,-0.0940785,35.4107,-0.0457433,0.199058,-0.980449,4.37089,-0.0940785,7.63263,-0.0457433,2.53695,2.28171,1.80899,0.37343
1986-09-30,mkt,1842.24,-0.254025,511.609,-0.126024,87.3129,-0.0591954,494.389,-0.254025,253.516,-0.126024,60.6807,-0.0591954,54.1943,-0.254025,79.7461,-0.126024,33.5542,-0.0591954,0.156953,-0.982084,3.90205,-0.126024,7.23248,-0.0591954,2.56888,2.31475,1.84382,0.413067
1986-10-31,mkt,2080.32,-0.22456,545.233,-0.108491,90.3572,-0.0484444,558.283,-0.22456,270.177,-0.108491,62.7965,-0.0484444,61.1982,-0.22456,84.9872,-0.108491,34.7242,-0.0484444,0.177237,-0.981376,4.1585,-0.108491,7.48466,-0.0484444,2.51451,2.25931,1.78693,0.353315
1986-11-30,mkt,2147.19,-0.203793,555.585,-0.0923477,91.4091,-0.0362075,576.229,-0.203793,275.307,-0.0923477,63.5275,-0.0362075,63.1654,-0.203793,86.6009,-0.0923477,35.1284,-0.0362075,0.182934,-0.980878,4.23746,-0.0923477,7.57179,-0.0362075,2.539,2.28467,1.81367,0.383735
1986-12-31,mkt,1973.9,-0.186957,534.303,-0.0791271,89.8571,-0.028051,529.723,-0.186957,264.762,-0.0791271,62.4489,-0.028051,58.0676,-0.186957,83.2836,-0.0791271,34.532,-0.028051,0.16817,-0.980473,4.07514,-0.0791271,7.44323,-0.028051,2.54405,2.29006,1.81967,0.391647
1987-01-31,mkt,2678.51,-0.148718,624.845,-0.0573794,97.4222,-0.0164768,718.813,-0.148718,309.628,-0.0573794,67.7065,-0.0164768,78.7954,-0.148718,97.3967,-0.0573794,37.4392,-0.0164768,0.2282,-0.979555,4.76571,-0.0573794,8.06987,-0.0164768,2.52452,2.27005,1.79903,0.369551
1987-02-28,mkt,2999.43,-0.0463873,663.076,-0.0230556,100.572,-0.0112684,804.937,-0.0463873,328.572,-0.0230556,69.8956,-0.0112684,88.2361,-0.0463873,103.356,-0.0230556,38.6497,-0.0112684,0.255541,-0.972841,5.05729,-0.0230556,8.33079,-0.0112684,2.58717,2.33493,1.86743,0.447797
1987-03-31,mkt,3132.5,-0.0930599,679.961,-0.0466841,102.1,-0.0230806,840.649,-0.0930599,336.939,-0.0466841,70.9576,-0.0230806,92.1508,-0.0930599,105.988,-0.0466841,39.237,-0.0230806,0.266879,-0.970493,5.18608,-0.0466841,8.45738,-0.0230806,2.60963,2.35823,1.89208,0.476286
1987-04-30,mkt,2956.84,-0.186064,663.827,-0.094395,101.162,-0.0468884,793.509,-0.186064,328.944,-0.094395,70.3058,-0.0468884,86.9834,-0.186064,103.473,-0.094395,38.8766,-0.0468884,0.251914,-0.972688,5.06302,-0.094395,8.37969,-0.0468884,2.61687,2.36588,1.9005,0.487028
1987-05-31,mkt,2966.53,-0.209298,667.282,-0.103193,101.668,-0.0486303,796.107,-0.209298,330.656,-0.103193,70.6571,-0.0486303,87.2682,-0.209298,104.011,-0.103193,39.0708,-0.0486303,0.252738,-0.973468,5.08937,-0.103193,8.42156,-0.0486303,2.6014,2.35042,1.88525,0.473058
1987-06-30,mkt,3286.77,-0.13652,704.333,-0.0616249,104.698,-0.0259324,882.05,-0.13652,349.016,-0.0616249,72.7627,-0.0259324,96.6892,-0.13652,109.787,-0.0616249,40.2351,-0.0259324,0.280023,-0.971026,5.37196,-0.0616249,8.67253,-0.0259324,2.59996,2.34921,1.88448,0.473868
1987-07-31,mkt,3639.3,-0.0509275,743.13,-0.0252861,107.792,-0.0122988,976.656,-0.0509275,368.241,-0.0252861,74.9135,-0.0122988,107.06,-0.0509275,115.834,-0.0252861,41.4244,-0.0122988,0.310057,-0.967684,5.66787,-0.0252861,8.92887,-0.0122988,2.6202,2.37015,1.90656,0.499121
1987-08-31,mkt,3988.47,-0.0609811,780.505,-0.0304987,110.734,-0.0150267,1070.36,-0.0609811,386.761,-0.0304987,76.958,-0.0150267,117.331,-0.0609811,121.66,-0.0304987,42.555,-0.0150267,0.339805,-0.964622,5.95292,-0.0304987,9.17256,-0.0150267,2.64042,2.39107,1.92856,0.524112
1987-09-30,mkt,3728.53,-0.177084,757.401,-0.0900311,109.355,-0.0440496,1000.6,-0.177084,375.312,-0.0900311,75.9992,-0.0440496,109.685,-0.177084,118.059,-0.0900311,42.0248,-0.0440496,0.317659,-0.96606,5.77671,-0.0900311,9.05828,-0.0440496,2.65786,2.40922,1.94793,0.546915
1987-10-31,mkt,1608.34,-0.697406,533.747,-0.409321,93.3645,-0.217109,431.619,-0.697406,264.486,-0.409321,64.8865,-0.217109,38.6383,-0.752888,74.7897,-0.469011,33.9657,-0.258876,0.0995511,-0.989808,3.44531,-0.469011,7.0994,-0.258876,2.64142,2.39256,1.93099,0.529733
1987-11-30,mkt,1291.43,-0.690246,481.569,-0.396145,88.9669,-0.204812,346.571,-0.690246,238.63,-0.396145,61.8302,-0.204812,31.0249,-0.747041,67.4785,-0.457165,32.3659,-0.247234,0.0799353,-0.990719,3.1085,-0.488941,6.765,-0.270037,2.40919,2.16845,1.6797,0.278395
1987-12-31,mkt,1524.51,-0.715849,526.697,-0.420831,93.3499,-0.220737,409.124,-0.715849,260.992,-0.420831,64.8763,-0.220737,36.6246,-0.76795,73.8018,-0.479357,33.9604,-0.26231,0.0943628,-0.991486,3.3998,-0.509834,7.09829,-0.284656,2.36147,2.11982,1.62986,0.227243
1988-01-31,mkt,1676.64,-0.646803,556.314,-0.34697,96.1775,-0.168714,449.95,-0.646803,275.668,-0.34697,66.8415,-0.168714,40.2793,-0.711563,77.9518,-0.412959,34.9891,-0.213062,0.103779,-0.989417,3.59098,-0.447323,7.3133,-0.2369,2.39069,2.15072,1.66399,0.270364
1988-02-29,mkt,1896.1,-0.619235,593.443,-0.320702,99.5619,-0.151159,508.843,-0.619235,294.067,-0.320702,69.1936,-0.151159,45.5514,-0.68905,83.1544,-0.389346,36.2203,-0.196444,0.117363,-0.988591,3.83064,-0.425092,7.57065,-0.220785,2.40499,2.16651,1.68269,0.297738
1988-03-31,mkt,1789.17,-0.575874,578.424,-0.279227,98.5467,-0.122225,480.149,-0.575874,286.624,-0.279227,68.488,-0.122225,42.9827,-0.65364,81.0499,-0.352062,35.851,-0.169054,0.110744,-0.987291,3.73369,-0.389991,7.49345,-0.194225,2.4277,2.1902,1.70808,0.327456
1988-04-30,mkt,1813.64,-0.584744,584.826,-0.284077,99.3426,-0.124369,486.715,-0.584744,289.797,-0.284077,69.0412,-0.124369,43.5705,-0.660883,81.947,-0.356422,36.1405,-0.171083,0.112259,-0.987557,3.77502,-0.394095,7.55397,-0.196193,2.41465,2.17684,1.69429,0.313063
1988-05-31,mkt,1802.66,-0.607141,585.125,-0.30144,99.6133,-0.131825,483.768,-0.607141,289.945,-0.30144,69.2293,-0.131825,43.3067,-0.679174,81.9889,-0.372031,36.239,-0.178141,0.111579,-0.988228,3.77695,-0.40879,7.57455,-0.203037,2.41503,2.17756,1.69581,0.316991
1988-06-30,mkt,2036.98,-0.553392,624.2,-0.253986,103.147,-0.101984,546.651,-0.553392,309.308,-0.253986,71.6852,-0.101984,48.9359,-0.63528,87.4641,-0.329372,37.5246,-0.149892,0.126083,-0.986618,4.02918,-0.368629,7.84326,-0.175643,2.41208,2.1747,1.69324,0.315585
1988-07-31,mkt,1977.96,-0.557946,617.557,-0.252979,102.931,-0.0967438,530.813,-0.557946,306.016,-0.252979,71.5349,-0.0967438,47.5181,-0.638998,86.5334,-0.328467,37.4459,-0.144932,0.12243,-0.986754,3.9863,-0.367777,7.82682,-0.170834,2.43428,2.19792,1.71818,0.345056
1988-08-31,mkt,1820.28,-0.580988,595.026,-0.269894,101.408,-0.104347,488.498,-0.580988,294.851,-0.269894,70.4765,-0.104347,43.7301,-0.657816,83.3762,-0.343673,36.8919,-0.15213,0.11267,-0.987445,3.84086,-0.382092,7.71101,-0.177813,2.4267,2.19016,1.71033,0.337225
1988-09-30,mkt,1991.6,-0.575832,624.773,-0.264391,104.257,-0.099863,534.472,-0.575832,309.592,-0.264391,72.4566,-0.099863,47.8457,-0.653605,87.5445,-0.338726,37.9284,-0.147884,0.123274,-0.98729,4.03288,-0.377435,7.92767,-0.173697,2.40843,2.17142,1.69079,0.316165
1988-10-31,mkt,2060.17,-0.528376,638.01,-0.221327,105.712,-0.0706952,552.873,-0.528376,316.151,-0.221327,73.4675,-0.0706952,49.493,-0.614851,89.3992,-0.300013,38.4576,-0.120273,0.127518,-0.985868,4.11832,-0.340989,8.03827,-0.146922,2.42439,2.18804,1.70856,0.336824
1988-11-30,mkt,1948.62,-0.566949,623.026,-0.249201,104.816,-0.0828718,522.939,-0.566949,308.726,-0.249201,72.8452,-0.0828718,46.8133,-0.646351,87.2996,-0.325071,38.1318,-0.1318,0.120614,-0.987024,4.0216,-0.364579,7.97018,-0.158099,2.42919,2.19313,1.71423,0.344118
1988-12-31,mkt,2036.82,-0.537093,639.18,-0.222281,106.51,-0.0649767,546.607,-0.537093,316.73,-0.222281,74.0221,-0.0649767,48.932,-0.621969,89.5631,-0.300871,38.7479,-0.114859,0.126073,-0.986129,4.12587,-0.341796,8.09895,-0.141672,2.41645,2.18005,1.70072,0.329841
1989-01-31,mkt,2387.29,-0.521796,694.582,-0.206869,111.397,-0.0528337,640.663,-0.521796,344.184,-0.206869,77.4184,-0.0528337,57.3518,-0.609477,97.3262,-0.287017,40.5257,-0.103364,0.147766,-0.985671,4.48349,-0.328753,8.47055,-0.130525,2.42366,2.1876,1.70874,0.33921
1989-02-28,mkt,2259.47,-0.463721,678.158,-0.154351,110.406,-0.0195747,606.358,-0.463721,336.045,-0.154351,76.7299,-0.0195747,54.2809,-0.56205,95.0249,-0.239806,40.1653,-0.0687097,0.139854,-0.983931,4.37747,-0.284305,8.39522,-0.0969205,2.45306,2.21811,1.74116,0.376306
1989-03-31,mkt,2363.57,-0.463142,696.494,-0.153497,112.282,-0.0198066,634.296,-0.463142,345.131,-0.153497,78.0338,-0.0198066,56.7819,-0.561577,97.5941,-0.239037,40.8479,-0.0678151,0.146298,-0.983914,4.49583,-0.283582,8.53788,-0.096053,2.44073,2.20542,1.728,0.362213
1989-04-30,mkt,2650.66,-0.429824,740.165,-0.123851,116.111,-0.00503589,711.34,-0.429824,366.772,-0.123851,80.6948,-0.00503589,63.6788,-0.534369,103.713,-0.212387,42.2408,-0.048151,0.164068,-0.982915,4.77773,-0.258492,8.82903,-0.0769846,2.44762,2.21271,1.73596,0.372046
